|object_label|target_dist|        x|        y|      flux|          dx|          dy|     dflux|        qf|     rchi2|  fracflux|   fluxlbs|  dfluxlbs|     fwhm|  spread_model|dspread_model|   fluxiso|          xiso|          yiso|         sky|       ra|      dec|coadd_id|band|          unwise_detid|  nm|primary|flags_unwise|flags_info|epoch|forward|   mjdmin|   mjdmax|  mjdmean|       mag|       dmag|
|        char|      float|    float|    float|     float|       float|       float|     float|     float|     float|     float|     float|     float|    float|         float|        float|     float|         float|         float|       float|    float|    float|    char|long|                  char|long|   long|        long|      long| long|   long|    float|    float|    float|     float|      float|
|            |     arcsec|      pix|      pix|      nMgy|         pix|         pix|      nMgy|          |          |          |      nMgy|      nMgy|      pix|              |             |          |              |              |        nMgy|      deg|      deg|        |    |                      |    |       |            |          |     |       |        d|        d|        d|       mag|        mag|
|        null|       null|     null|     null|      null|        null|        null|      null|      null|      null|      null|      null|      null|     null|          null|         null|      null|          null|          null|        null|     null|     null|    null|null|                  null|null|   null|        null|      null| null|   null|     null|     null|     null|      null|       null|
         9.18    9.526567 281.66974 358.92184   222.9209   0.16421042   0.16825269   21.18091 0.99999994 0.72728693  0.3738083  220.51491  21.642685  2.599376  -0.0008009076  0.0034789005  222.99928    0.045979645   -0.037601423   -1.6945026 26.976242 23.663467 0264p242    1 0264p242w1o0027336e004   13       1            0          0     4       1 56866.195 56869.156 56867.676  16.649282 0.019412385 
         9.19   34.427242 284.24792 344.82108   191.2603    0.1949695   0.19766231  21.353666        1.0 0.47561002  0.6410408  191.75522   21.82077  2.599225  0.00076270103  0.0040482553  191.29205    -0.03215566   -0.024267789   -2.1596897  26.98801 23.665396 0264p242    1 0264p242w1o0027345e004   13       1            0          0     4       1 56866.195 56869.156 56867.676  16.818886 0.019401522 
         9.20    45.47338 267.33035  367.6995  192.67177   0.20157416   0.20031668  22.189936        1.0  0.7714163 0.25465155   191.2195  22.644026 2.6020944  -0.0039556026  0.0042326846  193.10304    -0.11273795    -0.08045249   -1.1152005 26.968876 23.652542 0264p242    1 0264p242w1o0032153e004   13       1            0          0     4       1 56866.195 56869.156 56867.676  16.810732 0.019350423 
         9.21    33.68856  270.3635 364.66837 127.953735   0.29100505   0.29467785  21.840664  1.0000001 0.64744776 0.38106322  128.29185  22.317007 2.6029184    0.008148372   0.006404987 127.948364   -0.008320526   -0.016370984   -1.0314504 26.971413  23.65485 0264p242    1 0264p242w1o0032158e004   11       1            0          0     4       1 56866.195 56869.156 56867.676  17.266851 0.019371472 
         9.22   8.6170225  278.0787 359.20776   271.2541   0.13639042     0.141047  21.478338        1.0 0.96304566  0.3636037   268.8593    21.9375  2.597644  -0.0019188523  0.0029210793   271.3714    0.066102676  -0.0019079244   -1.4329424 26.975992 23.660727 0264p242    1 0264p242w1o0032182e004   13       1            0          0     4       1 56866.195 56869.156 56867.676   16.43269  0.01939375 
         9.23    2.544531 280.06674 355.75546   672.3167  0.058071654  0.057731763   22.56971        1.0  0.8514637  0.2981493   674.8639  23.039816 2.5980806  -0.0010647178  0.0012734253   672.5235    0.017987747    0.032444954   -1.6149832 26.978878 23.662235 0264p242    1 0264p242w1o0032189e004   14       1            0          0     4       1 56866.195 56869.156 56867.676  15.437544 0.019327987 
         9.24   15.811076 283.05865 360.74274  210.59464   0.17138676   0.17761183  21.137857        1.0 0.54015326  0.6240912  208.51656  21.606491   2.59822 -0.00092840195  0.0036993485  210.69337   -0.009447092   -0.008765132   -1.7033039 26.974728 23.664534 0264p242    1 0264p242w1o0032196e004   13       1            0          0     4       1 56866.195 56869.156 56867.676  16.712202 0.019415108 
         9.25   37.707027 281.42654 342.78937   93.50113   0.40816355   0.40981254  21.707285        1.0 0.97324705 0.78631425   94.95955  22.177784 2.6017962    0.011758029   0.008889512   93.50379    -0.04782064   -0.081314616   -1.8530499 26.989695 23.663235 0264p242    1 0264p242w1o0037384e004   13       1            0          0     4       1 56866.195 56869.156 56867.676  17.620428  0.01937962 
         10.1   40.133305 268.25385  365.8223  1313.3595   0.12842464   0.12524575   90.66633        1.0  0.5661639  0.8983251  1318.2211  92.961914  2.849068   0.0021874309  0.0026766027  1313.3845   0.0032347352   0.0030833492   -3.6774828 26.970444 23.653242 0264p242    2 0264p242w2o0003012e004   11       1            0          0     4       1 56866.195 56869.156 56867.676  14.730823 0.018079028 
         10.2    23.03001 271.10815 354.87225   407.8696   0.40264553   0.39141816   88.01496        1.0  1.0227035  0.9288473  420.22287  90.274796 2.8474467     0.00973165   0.008481918  408.11923   -0.019294905   -0.024312153   -2.6156094 26.979584  23.65539 0264p242    2 0264p242w2o0003043e004   11       1            0          0     4       1 56866.195 56869.156 56867.676  16.062407  0.01812924 
         10.3   26.668053 272.02475 349.99173   226.2744    0.7130185    0.7037969   84.97525        1.0  0.7711368 0.85193115  223.87737   87.19057 2.8465347   -0.015783012   0.015560909  228.73203      1.0381433     -0.3358622   -2.1042268 26.983656 23.656075 0264p242    2 0264p242w2o0003066e004   14       1            0          0     4       1 56866.195 56869.156 56867.676  16.778961 0.018189818 
         10.4    18.19554    276.48  350.3838  314.47128    0.5208211    0.5281935   88.47369  0.9999999 0.59208405  0.8122115  309.13687  90.751526 2.8529782 -0.00069230795  0.0105268825  316.21222     0.19908094     -0.0669109   -1.9591365 26.983345  23.65948 0264p242    2 0264p242w2o0003120e004   13       1            0          0     4       1 56866.195 56869.156 56867.676  16.372564 0.018120384 
         10.5   28.925207  278.8391 345.83795  359.24426   0.44609407   0.45117334   87.50139        1.0  0.6822436 0.93639666  346.29282   89.83099 2.8481321   0.0076948404   0.009381383  359.21164  -0.0042490805  -0.0035491993   -1.4690726 26.987143 23.661266 0264p242    2 0264p242w2o0003147e004   11       1            0          0     4       1 56866.195 56869.156 56867.676   16.21282 0.018139241 
         10.6  0.21449485 279.39633 356.41022  3397.7034   0.04799861  0.048166934   88.27435  1.0000001 0.46720636  0.9567129   3402.519   90.57931  2.852918 -0.00054967403 0.00096706057   3397.439    0.005706946    0.007804202   -2.5126367 26.978329 23.661724 0264p242    2 0264p242w2o0003148e004   12       1            0          0     4       1 56866.195 56869.156 56867.676   13.68231 0.018124225 
         10.7     30.2625 284.01715 346.37637  367.21823   0.45191678   0.44392756   85.89148 0.99999994  0.7516654  0.9621133  364.66125  88.116936 2.8501718    0.014291465   0.009377682    366.911    0.036414165    0.029545313   -1.3042661 26.986712 23.665224 0264p242    2 0264p242w2o0003189e004   14       1            0          0     4       1 56866.195 56869.156 56867.676  16.186682   0.0181712 
         10.8    15.74534 276.90576  361.5216  601.96356   0.26763842   0.26448575   85.20737        1.0 0.59185016 0.79152524   588.5755   87.47873 2.8510122   0.0025469065   0.005251571   602.0042    0.018587323  -0.0096311625   -3.2014067 26.974058 23.659838 0264p242    2 0264p242w2o0024589e004   13       1            0          0     4       1 56866.195 56869.156 56867.676  15.610382  0.01818507 
         10.9   46.221775 266.40845 367.06802  419.32422    0.3997499   0.40188807   87.10504        1.0 0.51217127 0.50121677  432.57452   89.21553   2.84922   0.0020844936   0.007836337  419.11783   -0.038765375   -0.044929728   -3.7848034 26.969398 23.651836 0264p242    2 0264p242w2o0031159e004   14       1            0          0     4       1 56866.195 56869.156 56867.676  16.029814 0.018147022 
        10.10   29.246832 271.54718  363.5692  255.52744    0.6284236     0.614831   85.96102        1.0  0.4366932  0.7309409  253.54355   88.30041 2.8532896 -2.6404858e-05    0.01262272  255.51685    0.024730884    0.018683681   -3.4614222 26.972334  23.65575 0264p242    2 0264p242w2o0031175e004   13       1            0          0     4       1 56866.195 56869.156 56867.676  16.626673   0.0181698 
        10.11   8.0832405 277.97827 358.94315    460.972   0.34709588    0.3497337   84.40589        1.0 0.44622046 0.40914407  444.70435   86.59982   2.84666    0.001077652  0.0068977647  460.87476    0.031189846   0.0147732375   -2.8627832 26.976212 23.660648 0264p242    2 0264p242w2o0031189e004   14       1            0          0     4       1 56866.195 56869.156 56867.676  15.918928  0.01820155 
        10.12   7.6164193 281.56952 354.68326  344.32492    0.4707111   0.45912474   84.62395 0.99999994 0.87554806 0.35208037  353.33987  86.876526  2.852115   -0.009863436   0.009423075  343.95645     0.11042998     0.19684985   -2.3222406 26.979776  23.66338 0264p242    2 0264p242w2o0031199e004   14       1            0          0     4       1 56866.195 56869.156 56867.676  16.263483 0.018197041 
         11.1    41.14341  267.8896 365.96054  1450.6074   0.03150521  0.030907227  26.510101        1.0   1.440217  0.9596774  1449.1536   27.05801 2.5988228 -0.00026839972  0.0007053146   1450.577   -0.009008762   -0.008915427   -1.8764275 26.970327 23.652964 0264p242    1 0264p242w1o0003193e005    9       1            0          0     5       0  57039.42  57041.72  57040.57  14.599123 0.019119056 
         11.2   22.933542 271.19937 354.59048  169.23454    0.2536694   0.25583747  24.567268  1.0000001  0.4036938  0.8105071  166.23856  25.108562  2.603921  -0.0006425977   0.005279269  168.60379     0.18637934    -0.11435617   -1.3469489 26.979818 23.655458 0264p242    1 0264p242w1o0003228e005    9       1            0          0     5       0  57039.42  57041.72  57040.57  16.954748 0.019217059 
         11.3   26.823658  272.5976 349.30704  349.00427   0.12347635   0.13009776  25.217281        1.0  0.5526717  0.9535584  343.33762  25.755249  2.605283   -0.005866587  0.0027062595  349.10623   -0.056217186    0.057737637   -1.0698732  26.98423  23.65651 0264p242    1 0264p242w1o0003261e005   10       1            0          0     5       0  57039.42  57041.72  57040.57   16.15544 0.019183276 
         11.4   21.374853  276.6777 349.04614   94.05079   0.45555046   0.45569298  24.599224        1.0 0.47437546 0.64829487  92.495674  25.139477 2.6014795  -0.0044097304   0.009677567   93.69824    -0.19229765     0.02155062   -1.0827128  26.98446 23.659626 0264p242    1 0264p242w1o0003298e005    9       1            0          0     5       0  57039.42  57041.72  57040.57  17.613781 0.019215373 
         11.5   13.166723  277.3314 360.68546   590.9227  0.072753906   0.07384096   24.64268        1.0  1.1887865  0.7847156   583.7531   25.16776 2.6046445   0.0022716522  0.0015094067  590.67505    -0.03533713    0.010226956    -1.622362 26.974756  23.66016 0264p242    1 0264p242w1o0003313e005   10       1            0          0     5       0  57039.42  57041.72  57040.57 15.5785475 0.019213084 
         11.6   26.612774 279.30508  346.6665  166.08095   0.26227504   0.26504654   24.78148 0.99999994 0.39380622  0.8804291  171.18303   25.30744  2.604554  -0.0032786727  0.0054231477  166.28267   -0.016363576    -0.11561723   -1.0335511 26.986454 23.661625 0264p242    1 0264p242w1o0003341e005   10       1            0          0     5       0  57039.42  57041.72  57040.57   16.97567 0.019205809 
         11.7  0.21164457 279.40042   356.284   2673.962  0.016553814  0.016847419  26.191795  0.9999999  1.9424943 0.94091016  2666.6143  26.732775  2.604944  9.4652176e-05 0.00036616877  2674.0278    0.018202988    0.002679071   -1.3986115 26.978434 23.661728 0264p242    1 0264p242w1o0003342e005   10       1            0          0     5       0  57039.42  57041.72  57040.57  13.933738  0.01913452 
         11.8   31.639606 285.17725 346.42126  396.22647  0.109116256  0.111691944  25.439503 0.99999994   0.542568  0.9448358    396.373   25.97722 2.6037269   0.0007765293  0.0023981694   396.3099    0.013176794    0.021284783   -1.1080811  26.98668  23.66611 0264p242    1 0264p242w1o0003415e005    9       1            0          0     5       0  57039.42  57041.72  57040.57  16.016157 0.019171963 
         11.9   55.503654 291.39572 372.54636  186.89818   0.21915926   0.22154105  23.286654        1.0  0.5624675  0.9993114  192.48752  23.792097 2.6066563  -0.0018494129  0.0044487133  186.85338     0.06378483    -0.03395307   -1.8223896 26.964912 23.670937 0264p242    1 0264p242w1o0003481e005   11       1            0          0     5       0  57039.42  57041.72  57040.57  16.844477 0.019286858 
        11.10    42.47016  294.7505 355.11923 123.924614   0.32395607    0.3307687  23.445314        1.0 0.43584818 0.98085254  118.63591   23.97007 2.6009982   -0.004570186  0.0070885667  124.08093   -0.036630586    -0.10091508   -1.1663523 26.979456 23.673449 0264p242    1 0264p242w1o0003535e005   10       1            0          0     5       0  57039.42  57041.72  57040.57  17.302729 0.019277962 
        11.11    54.51793 264.14532  343.6221   110.6379   0.38105348    0.3827691  24.033592        1.0 0.67315876   0.901012  105.42642   24.57388  2.602986   0.0011709332   0.007884018  110.65298    0.016018922    -0.24894819   -1.0293632 26.988941 23.650038 0264p242    1 0264p242w1o0024947e005   10       1            0          0     5       0  57039.42  57041.72  57040.57  17.430222 0.019245602 
        11.12   56.986084  266.9856  339.7138  107.03785   0.39940354   0.40292698  24.737448        1.0  0.7464336  0.9080294  101.10522  25.282703   2.60102   0.0043239594   0.008691796 107.028336    0.023613058    0.016216759   -0.8863755  26.99221 23.652195 0264p242    1 0264p242w1o0024956e005    9       1            0          0     5       0  57039.42  57041.72  57040.57  17.467508  0.01920811 
        11.13   47.169178  295.3629 362.50952  119.43063    0.3382674   0.34547737  23.320906 0.99999994 0.60933423 0.98132867 120.456055  23.835276 2.6064286   -0.007250607   0.007122094  119.49519    -0.05885207   -0.017772052   -1.7039478 26.973295 23.673937 0264p242    1 0264p242w1o0025003e005   11       1            0          0     5       0  57039.42  57041.72  57040.57  17.344198 0.019284932 
        11.14   47.539474 266.89896 368.33588 120.271324   0.35465506    0.3635458  24.285585        1.0  0.6061318 0.32290447 119.848145  24.810469 2.6020868   -0.005580604  0.0073342635  120.15213     0.22539859    -0.07036449    -1.891546 26.968344 23.652214 0264p242    1 0264p242w1o0029188e005   10       1            0          0     5       0  57039.42  57041.72  57040.57  17.336319 0.019232031 
        11.15   25.614075  270.0636  357.0344 122.392944   0.35025975   0.36033526  25.057821        1.0  0.5386487  0.7499913  114.87508  25.600786 2.5984764   -0.008477628  0.0078317905  122.54082    -0.08318322     -0.0958643   -1.4412754 26.977777 23.654598 0264p242    1 0264p242w1o0029191e005    9       1            0          0     5       0  57039.42  57041.72  57040.57  17.316685 0.019191466 
        11.16   34.599148 269.75793  364.4843  193.47556   0.23017548   0.23514907  25.775532  0.9999998  1.0862255 0.39567629  192.47858  26.306763 2.6048615   0.0069664717  0.0049560606  193.69643    0.051767055    0.111964434   -1.7746781 26.971565 23.654387 0264p242    1 0264p242w1o0029192e005    9       1            0          0     5       0  57039.42  57041.72  57040.57  16.806116 0.019155078 
        11.17   18.178448 276.14502 362.12518  148.20015    0.2859641   0.28816018  25.030344        1.0 0.98185456  0.3684399  140.86394  25.580574  2.599728  -0.0027896166  0.0062728855  148.47693    0.035323396    -0.26494896   -1.6690595 26.973553 23.659258 0264p242    1 0264p242w1o0029201e005    8       1            0          0     5       0  57039.42  57041.72  57040.57  17.102585 0.019192884 
        11.18    5.500095 278.31662  358.0555  241.12576   0.18207525   0.18502481  24.865725        1.0  1.4065657 0.21601267  239.66605  25.376654  2.601444   0.0026595592  0.0037641064  240.40923    0.057533607      0.2562956   -1.4872419 26.976954 23.660904 0264p242    1 0264p242w1o0029207e005   10       1            0          0     5       0  57039.42  57041.72  57040.57  16.562553 0.019201417 
        11.19    5.611533  281.0111 355.15463  223.35658   0.19248131   0.19628067  25.021439 0.99999994  1.5615488 0.20264019   216.1505  25.548344  2.599225  -0.0005940795  0.0041306135   224.4486    -0.24418193     0.28668976    -1.356263 26.979382 23.662954 0264p242    1 0264p242w1o0029214e005    9       1            0          0     5       0  57039.42  57041.72  57040.57  16.647123 0.019193344 
        11.20    12.12139 282.23187 359.68423   228.6903   0.18529326   0.18235214  23.613365        1.0  1.4778271  0.6564055  218.39998  24.126446 2.6033235    0.013384819  0.0039909272  228.73148   -0.013988115   -0.051258024   -1.5725548 26.975609   23.6639 0264p242    1 0264p242w1o0029218e005   11       1            0          0     5       0  57039.42  57041.72  57040.57  16.621038 0.019268619 
        11.21    36.53298 283.50693 343.72482  152.12845   0.28379664    0.2812373  24.346598        1.0 0.77230823  0.7498062  154.48157  24.867874 2.6052628   0.0037108064  0.0058153626  152.18323    -0.01705862   -0.041750543   -1.1759381 26.988922 23.664825 0264p242    1 0264p242w1o0029221e005   10       1            0          0     5       0  57039.42  57041.72  57040.57  17.073404 0.019228771 
         12.1   52.610447 264.89468 343.81216    360.601    0.5004421   0.49837244   96.36335  1.0000002 0.61896956  0.9197286  352.26205    98.9663 2.8468313  -0.0071501136   0.010341053  360.53503     0.00581206     0.02127721    -5.529323 26.988785  23.65061 0264p242    2 0264p242w2o0003092e005   10       1            0          0     5       0  57039.42  57041.72  57040.57  16.208328 0.017978404 
         12.2    41.11814 267.89905  365.9575  1452.7341   0.12649526  0.124912046   97.87145        1.0 0.68426883  0.9954049  1470.3696  100.43019 2.8455966   0.0031163692   0.002605205   1452.736     -0.0011786   4.322719e-05   -6.0051184  26.97033 23.652971 0264p242    2 0264p242w2o0003130e005   10       1            0          0     5       0  57039.42  57041.72  57040.57  14.618718 0.017953256 
         12.3   26.467764 269.73645 356.75836   426.4414    0.4429443    0.4335774  101.14951 0.99999994  0.7509101  0.9593078  413.00012  103.76542 2.8486602   -0.012729645   0.009588499  426.87387     -0.6138338     -0.4691668    -5.766429 26.978006 23.654346 0264p242    2 0264p242w2o0003137e005    9       1            0          0     5       0  57039.42  57041.72  57040.57  16.010044 0.017900527 
         12.4    28.18751 272.32748 348.87943  337.53857    0.5467505   0.53947544  97.797226 0.99999994  0.5362957  0.9547787  327.60873  100.33527 2.8477511    0.010008037   0.011241146  337.54025   0.0005751084   -0.002936222   -5.5742717 26.984585 23.656303 0264p242    2 0264p242w2o0003173e005    9       1            0          0     5       0  57039.42  57041.72  57040.57  16.287334 0.017954482 
         12.5   29.090605 275.34537  366.1358  380.77637    0.4716877   0.48408392   98.63729  1.0000001 0.64821655 0.88620895   384.9537    101.219 2.8480303   -0.008910894   0.010219811   373.3501     0.13620259    -0.86464214    -6.240253 26.970205 23.658659 0264p242    2 0264p242w2o0003207e005    9       1            0          0     5       0  57039.42  57041.72  57040.57  16.143633 0.017940708 
         12.6   16.506157   277.401 362.02145  398.89978   0.45033514   0.45668864   95.78176 0.99999994 0.35598463  0.7057441  412.40982   98.28109 2.8476753  -0.0020247102   0.009116243  397.78116     0.15724373    -0.22480676   -6.1818237 26.973644 23.660217 0264p242    2 0264p242w2o0003235e005   10       1            0          0     5       0  57039.42  57041.72  57040.57   16.08863 0.017988259 
         12.7   27.014929  278.9569  346.5281  330.33713    0.5652437    0.5455171   97.38892 0.99999994 0.27744994 0.94326425  310.44974   99.91994 2.8495626  -0.0043441653    0.01091826   330.7812    -0.17162235     0.10590591   -5.7752366 26.986568  23.66136 0264p242    2 0264p242w2o0003265e005    9       1            0          0     5       0  57039.42  57041.72  57040.57  16.313232  0.01796124 
         12.8  0.42375264 279.25864 356.46646  3124.3845   0.06034348  0.060499948  101.77306        1.0  0.8923116  0.8741334  3119.9158  104.29637 2.8508663    0.001468122  0.0012209816  3124.6196    0.008854306    0.015004087     -6.06797 26.978281  23.66162 0264p242    2 0264p242w2o0003266e005    9       1            0          0     5       0  57039.42  57041.72  57040.57  13.774266 0.017890781 
         12.9   39.870396 283.47086 342.44202      328.0    0.5641948     0.551809   97.86261        1.0  0.3233344  0.9254847  330.34335  100.38693 2.8520236    0.007088542   0.011221975  327.56342    0.058351833      0.0871635    -5.326217  26.98999 23.664795 0264p242    2 0264p242w2o0003327e005    9       1            0          0     5       0  57039.42  57041.72  57040.57  16.321772 0.017953403 
        12.10   32.402473 285.38184 346.21994  358.24716   0.49796423   0.49030107  96.025116        1.0  1.2693812  0.9332367  346.65677   98.60232  2.849251  -0.0074320436   0.010274429    363.452     -0.8714215     0.64313674    -5.834999 26.986847 23.666265 0264p242    2 0264p242w2o0003339e005    9       1            0          0     5       0  57039.42  57041.72  57040.57  16.216133 0.017984124 
        12.11   20.218336  274.7651 362.09045  295.29965    0.6142423     0.604666  97.402985        1.0  0.6067512 0.64437103  304.42175    99.9723 2.8467698  -0.0041686893   0.012660666   295.2829    -0.40006724     -0.5506175   -6.1116905 26.973577 23.658203 0264p242    2 0264p242w2o0024527e005    9       1            0          0     5       0  57039.42  57041.72  57040.57  16.448874 0.017961007 
        12.12   49.196777 261.74393 353.17563  279.79453    0.6583317    0.6392298   95.96092 0.99999994  0.4933773  0.9513316  305.80502   98.50735 2.8477623  -0.0015889406   0.012827068   279.8176   0.0031796417   -0.038008925    -5.644424 26.980967 23.648232 0264p242    2 0264p242w2o0031233e005   10       1            0          0     5       0  57039.42  57041.72  57040.57   16.51477 0.017985214 
        12.13    4.036716 280.73514 355.84875   747.2938    0.2510646   0.24953102  102.08302        1.0  0.6738758 0.29681686   738.4902  104.65143 2.8475566     0.00896275   0.005349007   747.1242    0.027591009    0.064676605   -6.1425314 26.978802 23.662745 0264p242    2 0264p242w2o0031273e005    8       1            0          0     5       0  57039.42  57041.72  57040.57  15.363789 0.017885968 
        12.14   11.298998  281.3288 359.94858  356.31815   0.48804703   0.49321216   94.42695        1.0  0.6685822 0.56155527  342.67862   97.00099  2.847303    0.016133904   0.010786239   356.1985   -0.011085971   -0.032020926   -6.2622375 26.975386  23.66321 0264p242    2 0264p242w2o0031274e005    9       1            0          0     5       0  57039.42  57041.72  57040.57  16.222572  0.01801157 
        12.15    55.19394  261.7969 346.61188   274.7593    0.6651598   0.67989516   97.88568        1.0  0.7157402 0.92455524   283.1587  100.41568 2.8499355    0.011069953   0.013856816   274.6543     -0.0387841     -0.0642064    -5.446635  26.98644 23.648252 0264p242    2 0264p242w2o0035555e005   10       1            0          0     5       0  57039.42  57041.72  57040.57   16.53706 0.017953023 
        12.16    57.80678 267.00568 339.32867   287.9568   0.64339083    0.6422849   97.35859        1.0  0.5812452  0.9014428   283.3863   99.90739  2.848394   -0.007705331    0.01293455   287.8918    0.048599053     0.06543533   -5.9338937  26.99253 23.652208 0264p242    2 0264p242w2o0035558e005   10       1            0          0     5       0  57039.42  57041.72  57040.57  16.479584 0.017961744 
         13.1   40.807674 268.03778 365.94684   1281.813   0.03090037  0.030776897  22.915697  0.9999999  1.2035314  0.8393561  1281.4797   23.39129 2.6185505   0.0008645654 0.00068841915  1281.7888   0.0022075146  -0.0029879159   -1.4278682 26.970339 23.653076 0264p242    1 0264p242w1o0003352e006   13       1            0          0     6       1 57228.047   57231.0 57229.523  14.733831 0.019307945 
         13.2   24.885277 270.32727 357.00558  214.31735   0.17297128   0.17541371  21.213108        1.0  0.4157822   0.828219  213.74567  21.689318 2.6212952     0.00576818  0.0036642526  214.31181     0.01285831  -0.0031683985   -1.0749154 26.977802 23.654799 0264p242    1 0264p242w1o0003384e006   13       1            0          0     6       1 57228.047   57231.0 57229.523  16.692812 0.019410351 
         13.3   26.544125 272.45947 349.58673   317.8949   0.11693081   0.12070058  21.383093        1.0 0.54808426  0.9352758    312.244   21.86307 2.6265793   -0.005153954  0.0024697098  317.90222    0.012917681    0.012743173  -0.91968507 26.983995 23.656406 0264p242    1 0264p242w1o0003414e006   14       1            0          0     6       1 57228.047   57231.0 57229.523   16.25804 0.019399682 
         13.4   22.938955 275.69772 348.84583  94.093735   0.38911688   0.39646998  20.843187        1.0 0.66869986  0.6476837    95.1595  21.317175 2.6219575    -0.00867486   0.008269096  93.904625     0.53844863    -0.36360896   -1.3119856 26.984625 23.658876 0264p242    1 0264p242w1o0003452e006   14       1            0          0     6       1 57228.047   57231.0 57229.523  17.613264  0.01943394 
         13.5   14.519293 277.98795 361.44568  295.12814   0.12746075   0.12739195   21.25368  0.9999999  0.6311443 0.43606415  292.41064  21.722973  2.622827   0.0025324821   0.002623552   295.1576    0.017538318   -0.043617614    -1.887549 26.974125 23.660664 0264p242    1 0264p242w1o0003469e006   14       1            0          0     6       1 57228.047   57231.0 57229.523   16.33979 0.019407796 
         13.6   0.6023889 279.28934 356.55447   2229.132  0.017454192  0.017852305  22.957956  1.0000001 0.65533346 0.81621176  2227.7896  23.438715 2.6252904    8.59499e-05 0.00038427662  2229.5469   -0.008815097   -0.021681763   -1.8556535 26.978209 23.661642 0264p242    1 0264p242w1o0003496e006   14       1            0          0     6       1 57228.047   57231.0 57229.523  14.131611 0.019305522 
         13.7   24.911175 279.32007  347.2853   119.1065   0.31358597   0.31523764   21.42508        1.0  1.0378703  0.8513818  120.80188  21.904692 2.6239676  -0.0065435767  0.0067003043  117.02097      0.5754162     -0.3989145   -1.6134038 26.985937 23.661638 0264p242    1 0264p242w1o0003513e006   13       1            0          0     6       1 57228.047   57231.0 57229.523   17.34725 0.019397063 
         13.8   30.820457 285.03967 346.68597  364.70615   0.10153314  0.102745906  21.665607        1.0  0.8570242   0.949207  370.11572  22.151257  2.621577  -0.0045182705  0.0022179617  364.79858   -0.016719023   0.0114522455   -2.2963254 26.986458 23.666006 0264p242    1 0264p242w1o0003575e006   12       1            0          0     6       1 57228.047   57231.0 57229.523  16.107117 0.019382179 
         13.9   55.873024 291.34967 372.74722   172.6197   0.21517043   0.21594313  21.319185  0.9999998 0.71791273  0.9986954  175.18387  21.803164 2.6238227  -0.0042030215  0.0045135347  172.61961   0.0035994607   0.0028606376   -2.4989924 26.964745 23.670902 0264p242    1 0264p242w1o0003649e006   13       1            0          0     6       1 57228.047   57231.0 57229.523   16.93273 0.019403681 
        13.10   47.058563 295.12314 362.99658  170.54579   0.21635945   0.21999566  21.048994 0.99999994 0.61614066 0.97868043  173.67722  21.521406 2.6189303  -0.0023369193  0.0044853166  170.54767  -0.0013745747  -0.0029699928   -2.6415806 26.972889 23.673756 0264p242    1 0264p242w1o0003696e006   13       1            0          0     6       1 57228.047   57231.0 57229.523  16.946165 0.019420752 
        13.11   56.847416 266.96402 339.79282   93.30806   0.40623343    0.4085458  21.743752        1.0 0.76962125  0.9187804   87.42707   22.22833 2.6200585   0.0018058419   0.008516905   93.29785     -0.0185907    -0.04929224  -0.60226136 26.992144 23.652178 0264p242    1 0264p242w1o0026937e006   12       1            0          0     6       1 57228.047   57231.0 57229.523  17.622774 0.019377386 
        13.12   22.828629   271.291 354.36276  183.95583    0.2039829    0.2045866   21.17667  0.9999999 0.84331495  0.7782168  182.59381  21.653006 2.6246214    0.007985532  0.0042554443   184.0632   0.0043831947    0.044279568   -1.0121307  26.98001 23.655527 0264p242    1 0264p242w1o0026946e006   14       1            0          0     6       1 57228.047   57231.0 57229.523  16.862085 0.019412652 
        13.13   25.747934  272.0039   362.147 120.129974   0.31996834   0.31259343  21.651571        1.0 0.62254655  0.6531033  116.51168  22.124205 2.6192613   0.0054025054   0.006802529  120.17863   -0.031659923    0.013109617   -1.4832183  26.97352 23.656096 0264p242    1 0264p242w1o0026949e006   13       1            0          0     6       1 57228.047   57231.0 57229.523  17.337639 0.019383041 
        13.14   33.459793  271.1129  365.2982  132.56444   0.28078052   0.28123847  21.096254  0.9999999  1.3653369 0.46756068  130.12128  21.563448 2.6217794    0.013865769  0.0061903177  132.45134    0.019799618    0.049164362   -1.5604197  26.97089 23.655424 0264p242    1 0264p242w1o0026950e006   13       1            0          0     6       1 57228.047   57231.0 57229.523  17.227198 0.019417748 
        13.15   35.987587 283.20746 343.83755   148.7069    0.2499109   0.24982381  21.270462        1.0  0.5221415  0.7946153  157.25659  21.746199 2.6208773   0.0033228993  0.0052984157  148.79182     0.06014841    -0.03230918   -2.1338327 26.988827 23.664597 0264p242    1 0264p242w1o0026978e006   13       1            0          0     6       1 57228.047   57231.0 57229.523  17.098778  0.01940674 
        13.16    44.10802 267.48557 367.13654  378.86877   0.10339462   0.10312167  22.466621 0.99999994  1.0202689 0.32685903  374.66507  22.939392  2.623168  0.00039225817   0.002206642  378.81415   -0.017442098   -0.008066366   -1.4391679 26.969345 23.652658 0264p242    1 0264p242w1o0031706e006   13       1            0          0     6       1 57228.047   57231.0 57229.523  16.065302 0.019334031 
